ID,Month,DayofMonth,DayOfWeek,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,TotalDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
18240,1,8,2,1018,85,90,64,53,111,58,SFO,LAS,414,7,14,5,0,0,0,48
18241,1,8,2,1285,98,90,62,22,36,14,SFO,LAS,414,4,32,4,0,8,0,10
18242,1,8,2,1924,77,90,63,130,273,143,SFO,LAS,414,3,11,0,0,0,0,130
18243,1,8,2,2875,75,90,56,132,279,147,SFO,LAS,414,5,14,0,0,0,0,132
18244,1,8,2,442,96,85,52,117,223,106,SFO,LAX,337,26,18,7,0,11,0,99
18246,1,8,2,553,73,90,51,121,259,138,SFO,LAX,337,5,17,0,0,7,0,114
18247,1,8,2,578,73,85,53,40,92,52,SFO,LAX,337,6,14,0,0,0,0,40
18252,1,8,2,106,246,250,228,100,204,104,SFO,MDW,1855,6,12,0,0,0,0,100
18253,1,8,2,210,233,250,210,70,157,87,SFO,MDW,1855,4,19,0,0,0,0,70
18257,1,8,2,414,78,90,62,-5,2,7,SFO,SAN,447,3,13,,,,,
18258,1,8,2,1684,81,90,58,79,167,88,SFO,SAN,447,3,20,0,29,0,0,50
18259,1,8,2,2092,82,90,63,58,124,66,SFO,SAN,447,3,16,0,0,0,0,58
18260,1,8,2,3662,79,90,62,57,125,68,SFO,SAN,447,3,14,0,0,0,0,57
18261,1,8,2,3669,94,90,68,62,120,58,SFO,SAN,447,2,24,0,0,4,0,58
18262,1,8,2,3926,69,90,58,17,55,38,SFO,SAN,447,2,9,0,0,0,0,17
18270,1,8,2,2032,51,60,43,5,19,14,SJC,BUR,296,2,6,,,,,
18274,1,8,2,396,69,80,57,4,19,15,SJC,LAS,386,5,7,,,,,
18277,1,8,2,1858,59,80,50,35,91,56,SJC,LAS,386,4,5,0,0,0,0,35
18281,1,8,2,3142,73,80,52,26,59,33,SJC,LAS,386,14,7,2,0,0,0,24
18282,1,8,2,321,64,75,48,22,55,33,SJC,LAX,308,5,11,0,0,0,0,22
18288,1,8,2,1081,56,70,45,-3,8,11,SJC,LAX,308,5,6,,,,,
18291,1,8,2,2285,61,70,45,2,13,11,SJC,LAX,308,4,12,,,,,
18294,1,8,2,3048,70,70,51,24,48,24,SJC,LAX,308,4,15,0,0,0,0,24
18297,1,8,2,3063,229,245,217,2,20,18,SJC,MDW,1838,6,6,,,,,
18300,1,8,2,412,59,70,48,9,29,20,SJC,ONT,333,3,8,,,,,
18303,1,8,2,1276,60,70,47,0,10,10,SJC,ONT,333,4,9,,,,,
18309,1,8,2,3338,90,110,79,-8,4,12,SJC,PDX,569,3,8,,,,,
18311,1,8,2,1415,99,105,84,53,112,59,SJC,PHX,621,7,8,8,0,0,0,45
18313,1,8,2,2725,109,105,87,14,24,10,SJC,PHX,621,6,16,,,,,
18315,1,8,2,3236,94,110,81,12,40,28,SJC,PHX,621,5,8,,,,,
18320,1,8,2,2969,46,55,35,76,161,85,SJC,RNO,188,4,7,34,0,0,0,42
18327,1,8,2,2203,71,75,61,50,104,54,SJC,SAN,417,1,9,0,0,0,0,50
18328,1,8,2,2268,76,75,60,10,19,9,SJC,SAN,417,4,12,,,,,
18331,1,8,2,152,110,130,98,-7,6,13,SJC,SEA,697,4,8,,,,,
18333,1,8,2,1600,145,130,131,35,55,20,SJC,SEA,697,4,10,7,0,15,0,13
18337,1,8,2,786,63,75,54,8,28,20,SJC,SNA,342,3,6,,,,,
18342,1,8,2,3411,65,75,52,20,50,30,SJC,SNA,342,4,9,0,0,0,0,20
18343,1,8,2,2969,77,90,61,73,159,86,SLC,ABQ,493,4,12,0,0,10,0,63
18346,1,8,2,1041,75,70,48,15,25,10,SLC,BOI,291,3,24,0,0,5,0,10
18347,1,8,2,1662,70,70,48,15,30,15,SLC,BOI,291,4,18,15,0,0,0,0
18348,1,8,2,1678,233,240,218,13,33,20,SLC,BWI,1864,3,12,,,,,
18358,1,8,2,400,77,80,61,52,107,55,SLC,LAS,368,5,11,0,0,0,0,52
18361,1,8,2,783,73,80,61,2,11,9,SLC,LAS,368,4,8,,,,,
18365,1,8,2,2377,116,120,101,11,26,15,SLC,LAX,590,4,11,,,,,
18368,1,8,2,337,164,180,149,2,20,18,SLC,MDW,1258,8,7,,,,,
18370,1,8,2,130,114,120,102,27,60,33,SLC,OAK,588,4,8,0,0,0,0,27
18371,1,8,2,901,116,120,99,3,10,7,SLC,OAK,588,5,12,,,,,
18374,1,8,2,3743,109,125,92,-2,12,14,SLC,OAK,588,5,12,,,,,
18378,1,8,2,508,89,95,76,21,48,27,SLC,PHX,507,6,7,0,0,0,0,21
18383,1,8,2,2360,86,100,74,-6,2,8,SLC,PHX,507,4,8,,,,,
18390,1,8,2,70,174,165,157,16,23,7,SLC,STL,1156,2,15,7,0,9,0,0
18391,1,8,2,125,156,165,142,-1,7,8,SLC,STL,1156,4,10,,,,,
18392,1,8,2,474,65,70,53,6,17,11,SMF,BUR,358,2,10,,,,,
18393,1,8,2,740,62,70,53,42,92,50,SMF,BUR,358,2,7,2,0,0,0,40
18395,1,8,2,1045,78,70,54,39,70,31,SMF,BUR,358,2,22,4,0,8,0,27
18398,1,8,2,1321,63,70,54,23,53,30,SMF,BUR,358,2,7,23,0,0,0,0
18400,1,8,2,1853,63,70,52,1,9,8,SMF,BUR,358,3,8,,,,,
18403,1,8,2,157,76,80,57,2,8,6,SMF,LAS,397,6,13,,,,,
18405,1,8,2,728,72,75,59,4,11,7,SMF,LAS,397,4,9,,,,,
18408,1,8,2,2192,73,75,61,24,50,26,SMF,LAS,397,4,8,0,4,0,0,20
18410,1,8,2,3232,77,75,58,16,30,14,SMF,LAS,397,11,8,4,0,2,0,10
18412,1,8,2,73,78,80,65,13,28,15,SMF,LAX,373,4,9,,,,,
18418,1,8,2,2635,75,80,59,1,7,6,SMF,LAX,373,5,11,,,,,
18419,1,8,2,2815,76,80,52,28,60,32,SMF,LAX,373,15,9,0,0,0,0,28
18423,1,8,2,567,223,235,209,-1,10,11,SMF,MDW,1790,5,9,,,,,
18426,1,8,2,633,78,75,59,28,53,25,SMF,ONT,389,5,14,0,0,3,0,25
18428,1,8,2,1495,68,75,57,7,21,14,SMF,ONT,389,3,8,,,,,
18433,1,8,2,3515,69,75,57,14,34,20,SMF,ONT,389,5,7,,,,,
18438,1,8,2,577,82,95,72,-4,5,9,SMF,PDX,479,2,8,,,,,
18440,1,8,2,2121,79,90,70,0,11,11,SMF,PDX,479,3,6,,,,,
18442,1,8,2,3155,102,90,90,19,26,7,SMF,PDX,479,5,7,0,0,12,0,7
18445,1,8,2,964,104,110,89,4,14,10,SMF,PHX,647,8,7,,,,,
18449,1,8,2,3585,100,105,89,3,11,8,SMF,PHX,647,5,6,,,,,
18461,1,8,2,1395,78,85,69,12,31,19,SMF,SAN,480,2,7,,,,,
18462,1,8,2,1775,77,85,68,16,40,24,SMF,SAN,480,2,7,10,0,0,0,6
18475,1,8,2,3689,76,85,66,30,69,39,SMF,SNA,404,4,6,0,0,0,0,30
18483,1,8,2,1080,102,100,76,11,20,9,SNA,OAK,371,7,19,,,,,
18489,1,8,2,3776,83,85,74,22,46,24,SNA,OAK,371,4,5,0,0,0,0,22
18512,1,8,2,3498,88,85,74,14,25,11,SNA,SMF,404,7,7,,,,,
18514,1,8,2,1586,154,165,142,5,21,16,STL,ABQ,934,5,7,,,,,
18535,1,8,2,3949,94,90,77,28,52,24,STL,DTW,440,8,9,0,0,4,0,24
18549,1,8,2,954,60,60,49,54,108,54,STL,MCI,237,5,6,0,0,0,0,54
18553,1,8,2,70,134,135,120,26,53,27,STL,MCO,880,5,9,11,0,0,0,15
18563,1,8,2,1430,58,60,47,37,76,39,STL,MDW,251,5,6,35,0,0,0,2
18566,1,8,2,2176,55,60,44,6,17,11,STL,MDW,251,4,7,,,,,
18571,1,8,2,141,71,70,59,10,19,9,STL,OMA,342,3,9,,,,,
18572,1,8,2,484,63,70,54,10,27,17,STL,OMA,342,2,7,,,,,
18589,1,8,2,360,235,240,220,48,101,53,TPA,ABQ,1497,5,10,6,0,0,0,42
18590,1,8,2,3603,153,160,143,17,41,24,TPA,ALB,1130,2,8,17,0,0,0,0
18593,1,8,2,3399,159,165,148,1,8,7,TPA,BDL,1111,4,7,,,,,
18600,1,8,2,3492,102,115,90,22,57,35,TPA,BNA,612,5,7,22,0,0,0,0
18604,1,8,2,323,123,130,112,6,19,13,TPA,BWI,842,2,9,,,,,
18605,1,8,2,394,116,130,105,38,90,52,TPA,BWI,842,3,8,36,0,0,0,2
18613,1,8,2,3584,123,130,111,51,109,58,TPA,CMH,829,3,9,0,0,0,0,51
18616,1,8,2,968,47,55,36,3,14,11,TPA,FLL,197,3,8,,,,,
18621,1,8,2,3138,49,60,37,10,31,21,TPA,FLL,197,2,10,,,,,
18628,1,8,2,29,128,130,113,48,98,50,TPA,IAD,810,6,9,0,0,0,0,48
18637,1,8,2,82,296,310,283,-2,10,12,TPA,LAS,1984,3,10,,,,,
18642,1,8,2,1066,145,165,133,-10,0,10,TPA,MDW,997,3,9,,,,,
18644,1,8,2,1864,152,165,139,8,29,21,TPA,MDW,997,5,8,,,,,
18657,1,8,2,327,140,150,127,-3,4,7,TPA,PHL,920,4,9,,,,,
18659,1,8,2,1663,137,150,123,-1,11,12,TPA,PHL,920,5,9,,,,,
18666,1,8,2,85,95,105,82,15,40,25,TPA,RDU,587,4,9,0,0,0,0,15
18674,1,8,2,51,54,60,42,4,14,10,TUL,DAL,237,4,8,,,,,
18677,1,8,2,1135,55,55,46,17,34,17,TUL,DAL,237,2,7,0,0,0,0,17
18682,1,8,2,407,96,95,82,19,37,18,TUL,HOU,453,3,11,0,0,1,0,18
18687,1,8,2,1685,52,55,36,21,45,24,TUL,MCI,223,6,10,0,0,0,0,21
18691,1,8,2,3322,148,160,135,-2,8,10,TUL,PHX,935,5,8,,,,,
18698,1,8,2,2005,84,75,62,45,81,36,TUS,LAS,365,4,18,0,0,9,0,36
18700,1,8,2,2465,76,75,63,8,15,7,TUS,LAS,365,6,7,,,,,
18704,1,8,2,1032,89,90,77,12,25,13,TUS,LAX,451,6,6,,,,,
18718,1,9,3,87,86,95,77,51,111,60,ABQ,DAL,580,3,6,51,0,0,0,0
18720,1,9,3,397,89,95,75,32,70,38,ABQ,DAL,580,6,8,0,0,0,0,32
18721,1,9,3,438,89,95,78,0,6,6,ABQ,DAL,580,4,7,,,,,
18726,1,9,3,294,71,75,54,25,54,29,ABQ,DEN,349,5,12,3,0,0,0,22
18734,1,9,3,3234,107,120,95,12,37,25,ABQ,HOU,759,2,10,,,,,
18735,1,9,3,1328,90,95,81,18,41,23,ABQ,LAS,487,3,6,0,0,0,0,18
18745,1,9,3,2027,120,120,100,22,44,22,ABQ,LAX,677,11,9,0,0,0,0,22
18747,1,9,3,2374,55,60,45,8,21,13,ABQ,MAF,332,2,8,,,,,
18751,1,9,3,3245,188,200,174,12,36,24,ABQ,MCO,1552,6,8,,,,,
18763,1,9,3,806,70,75,55,22,49,27,ABQ,PHX,328,4,11,0,0,0,0,22
18770,1,9,3,574,111,110,91,13,25,12,ABQ,SAN,628,4,16,,,,,
18771,1,9,3,783,109,110,98,49,99,50,ABQ,SAN,628,3,8,49,0,0,0,0
18772,1,9,3,2010,204,195,186,22,35,13,ABQ,SEA,1180,5,13,4,0,9,0,9
18782,1,9,3,1861,60,75,52,32,79,47,ALB,BWI,288,2,6,0,0,0,0,32
18816,1,9,3,900,49,55,37,10,26,16,AUS,DAL,189,5,7,,,,,
18820,1,9,3,2530,49,55,39,0,6,6,AUS,DAL,189,3,7,,,,,
18821,1,9,3,2880,51,55,39,12,28,16,AUS,DAL,189,4,8,,,,,
18825,1,9,3,231,92,100,83,5,18,13,AUS,ELP,528,3,6,,,,,
18829,1,9,3,112,45,50,35,50,105,55,AUS,HOU,148,3,7,50,0,0,0,0
18832,1,9,3,1856,43,50,27,10,27,17,AUS,HOU,148,3,13,,,,,
18833,1,9,3,2445,39,45,31,53,112,59,AUS,HOU,148,2,6,0,0,0,0,53
18834,1,9,3,2529,38,45,28,93,193,100,AUS,HOU,148,3,7,0,0,0,0,93
18839,1,9,3,3862,180,185,168,18,41,23,AUS,LAS,1090,4,8,0,0,0,0,18
18840,1,9,3,2985,189,205,175,-6,4,10,AUS,LAX,1242,5,9,,,,,
18851,1,9,3,2183,150,155,134,2,9,7,AUS,PHX,872,8,8,,,,,
18853,1,9,3,3502,180,190,171,20,50,30,AUS,SAN,1164,2,7,0,0,0,0,20
18858,1,9,3,1743,62,70,54,99,206,107,BDL,BWI,283,3,5,99,0,0,0,0
18862,1,9,3,3486,66,70,53,10,24,14,BDL,BWI,283,3,10,,,,,
18872,1,9,3,1860,187,195,171,2,12,10,BDL,TPA,1111,4,12,,,,,
18879,1,9,3,112,97,115,86,-3,12,15,BHM,DAL,587,4,7,,,,,
18881,1,9,3,764,118,100,95,38,58,20,BHM,DAL,587,4,19,1,0,18,0,19
18885,1,9,3,3430,246,255,235,-3,3,6,BHM,LAS,1618,4,7,,,,,
18895,1,9,3,342,66,70,54,7,18,11,BHM,SDF,323,5,7,,,,,
18898,1,9,3,2031,76,80,64,8,20,12,BHM,TPA,460,4,8,,,,,
18901,1,9,3,813,,145,,,20,20,BNA,AUS,756,,8,,,,,
18905,1,9,3,112,40,50,31,19,48,29,BNA,BHM,177,2,7,16,0,0,0,3
18906,1,9,3,764,44,50,32,19,44,25,BNA,BHM,177,3,9,0,0,0,0,19
18909,1,9,3,133,88,95,73,12,31,19,BNA,BWI,588,4,11,,,,,
18912,1,9,3,1324,87,95,75,6,20,14,BNA,BWI,588,4,8,,,,,
18914,1,9,3,2556,87,95,76,250,508,258,BNA,BWI,588,4,7,250,0,0,0,0
18915,1,9,3,518,75,85,61,77,164,87,BNA,CLE,448,5,9,77,0,0,0,0
18917,1,9,3,222,64,70,51,1,8,7,BNA,CMH,338,3,10,,,,,
18918,1,9,3,1668,62,70,49,0,8,8,BNA,CMH,338,3,10,,,,,
18919,1,9,3,341,171,180,155,73,155,82,BNA,DEN,1013,7,9,61,0,0,0,12
18930,1,9,3,2183,123,135,110,23,58,35,BNA,HOU,670,2,11,0,0,0,0,23
18936,1,9,3,1479,247,255,229,77,162,85,BNA,LAS,1588,7,11,77,0,0,0,0
18948,1,9,3,2032,97,100,82,5,13,8,BNA,MCO,616,4,11,,,,,
18961,1,9,3,689,86,90,75,2,8,6,BNA,MSY,471,3,8,,,,,
18967,1,9,3,1413,226,235,212,7,23,16,BNA,PHX,1448,7,7,,,,,
18969,1,9,3,3492,219,230,206,-5,1,6,BNA,PHX,1448,5,8,,,,,
18970,1,9,3,3839,223,235,209,-6,0,6,BNA,PHX,1448,5,9,,,,,
18973,1,9,3,882,84,80,73,12,20,8,BNA,RDU,443,2,9,,,,,
18984,1,9,3,3136,98,100,86,28,58,30,BNA,TPA,612,4,8,0,0,0,0,28
18991,1,9,3,2991,87,100,76,-6,1,7,BOI,LAS,520,3,8,,,,,
18992,1,9,3,318,94,105,82,-3,5,8,BOI,OAK,511,5,7,,,,,
18994,1,9,3,71,78,75,66,12,21,9,BOI,PDX,344,2,10,,,,,
18995,1,9,3,538,80,75,69,17,29,12,BOI,PDX,344,3,8,0,0,5,0,12
19002,1,9,3,1041,91,90,72,15,29,14,BOI,SEA,399,6,13,0,0,1,0,14
19004,1,9,3,783,67,60,54,22,37,15,BOI,SLC,291,5,8,0,0,7,0,15
19008,1,9,3,171,65,65,54,18,36,18,BUF,BWI,281,4,7,8,0,0,0,10
19014,1,9,3,990,155,165,137,5,20,15,BUF,MCO,1011,4,14,,,,,
19017,1,9,3,280,96,105,81,4,17,13,BUF,MDW,468,8,7,,,,,
19018,1,9,3,689,109,105,83,18,32,14,BUF,MDW,468,6,20,0,14,4,0,0
19020,1,9,3,774,293,300,279,0,7,7,BUF,PHX,1912,6,8,,,,,
19021,1,9,3,2178,159,170,144,10,31,21,BUF,TPA,1054,3,12,,,,,
19022,1,9,3,3576,159,170,144,12,35,23,BUF,TPA,1054,4,11,,,,,
19030,1,9,3,2032,58,65,45,4,15,11,BUR,LAS,223,4,9,,,,,
19040,1,9,3,670,67,75,55,11,30,19,BUR,OAK,325,5,7,,,,,
19042,1,9,3,850,68,70,54,8,18,10,BUR,OAK,325,5,9,,,,,
19059,1,9,3,980,85,85,69,12,24,12,BUR,PHX,369,6,10,,,,,
19065,1,9,3,1328,65,65,49,23,46,23,BUR,SJC,296,3,13,0,0,0,0,23
19069,1,9,3,3237,60,65,50,4,13,9,BUR,SJC,296,1,9,,,,,
19082,1,9,3,2699,73,75,66,5,12,7,BUR,SMF,358,3,4,,,,,
19085,1,9,3,236,62,70,50,0,8,8,BWI,ALB,288,4,8,,,,,
19088,1,9,3,1774,59,70,48,51,113,62,BWI,ALB,288,4,7,51,0,0,0,0
19092,1,9,3,160,207,230,190,-7,9,16,BWI,AUS,1342,4,13,,,,,
19097,1,9,3,1686,58,65,49,13,33,20,BWI,BDL,283,3,6,,,,,
19104,1,9,3,1857,120,130,107,-1,8,9,BWI,BHM,682,2,11,,,,,
19105,1,9,3,2031,125,135,113,14,38,24,BWI,BHM,682,3,9,,,,,
19107,1,9,3,145,116,120,96,3,10,7,BWI,BNA,588,5,15,,,,,
19111,1,9,3,2110,116,120,99,3,10,7,BWI,BNA,588,4,13,,,,,
19116,1,9,3,903,66,65,50,10,19,9,BWI,BUF,281,3,13,,,,,
19118,1,9,3,1830,56,65,45,56,121,65,BWI,BUF,281,3,8,0,0,0,0,56
19120,1,9,3,3489,64,65,53,22,45,23,BWI,BUF,281,2,9,22,0,0,0,0
19123,1,9,3,433,68,75,54,3,13,10,BWI,CLE,314,5,9,,,,,
19125,1,9,3,68,77,80,65,6,15,9,BWI,CMH,336,3,9,,,,,
19132,1,9,3,3331,253,250,229,25,47,22,BWI,DEN,1491,9,15,22,0,3,0,0
19134,1,9,3,1170,89,90,68,44,89,45,BWI,DTW,408,8,13,44,0,0,0,0
19148,1,9,3,675,102,110,85,51,110,59,BWI,IND,515,9,8,0,0,0,0,51
19149,1,9,3,432,55,60,46,16,37,21,BWI,ISP,220,3,6,1,0,0,0,15
19154,1,9,3,1750,56,60,42,26,56,30,BWI,ISP,220,4,10,26,0,0,0,0
19157,1,9,3,3154,137,165,126,3,34,31,BWI,JAN,888,3,8,,,,,
19163,1,9,3,1928,326,330,308,24,52,28,BWI,LAS,2106,7,11,24,0,0,0,0
19164,1,9,3,700,153,160,138,16,39,23,BWI,LIT,912,5,10,0,0,0,0,16
19166,1,9,3,3239,157,175,146,65,148,83,BWI,MCI,967,4,7,65,0,0,0,0
19167,1,9,3,3307,179,180,158,9,19,10,BWI,MCI,967,4,17,,,,,
19170,1,9,3,171,136,145,117,83,175,92,BWI,MCO,787,6,13,67,0,0,0,16
19171,1,9,3,426,129,145,115,38,92,54,BWI,MCO,787,7,7,38,0,0,0,0
19173,1,9,3,1657,128,145,110,1,19,18,BWI,MCO,787,7,11,,,,,
19179,1,9,3,872,110,125,99,1,17,16,BWI,MDW,611,5,6,,,,,
19181,1,9,3,1161,115,125,100,0,10,10,BWI,MDW,611,6,9,,,,,
19183,1,9,3,2655,110,130,97,-4,12,16,BWI,MDW,611,5,8,,,,,
19187,1,9,3,157,72,75,59,23,49,26,BWI,MHT,377,4,9,2,0,0,0,21
19189,1,9,3,726,74,75,60,6,13,7,BWI,MHT,377,3,11,,,,,
19196,1,9,3,2101,169,175,156,0,6,6,BWI,MSY,998,3,10,,,,,
19207,1,9,3,489,302,320,288,-8,2,10,BWI,PHX,1999,6,8,,,,,
19209,1,9,3,2442,310,310,294,29,58,29,BWI,PHX,1999,6,10,10,0,0,0,19
19211,1,9,3,458,52,60,40,0,8,8,BWI,PIT,210,3,9,,,,,
19217,1,9,3,394,67,70,52,40,83,43,BWI,PVD,328,5,10,20,0,0,0,20
19219,1,9,3,505,64,65,50,26,53,27,BWI,PVD,328,5,9,26,0,0,0,0
19220,1,9,3,896,64,70,51,41,88,47,BWI,PVD,328,5,8,41,0,0,0,0
19222,1,9,3,2014,67,65,50,19,36,17,BWI,PVD,328,5,12,0,0,2,0,17
19223,1,9,3,2355,76,70,59,18,30,12,BWI,PVD,328,5,12,12,0,6,0,0
19233,1,9,3,1743,157,170,132,91,195,104,BWI,RSW,919,4,21,4,0,0,0,87
19235,1,9,3,3679,353,350,332,25,47,22,BWI,SAN,2295,3,18,1,0,3,0,21
19236,1,9,3,572,208,240,197,-25,-18,7,BWI,SAT,1407,3,8,,,,,
19237,1,9,3,2266,215,245,203,-16,-2,14,BWI,SAT,1407,3,9,,,,,
19238,1,9,3,209,94,110,83,111,238,127,BWI,SDF,495,3,8,104,0,0,0,7
19241,1,9,3,2640,112,110,87,9,16,7,BWI,SDF,495,5,20,,,,,
19243,1,9,3,3141,293,300,279,10,27,17,BWI,SLC,1864,3,11,,,,,
19245,1,9,3,983,150,145,130,40,75,35,BWI,STL,737,4,16,0,0,5,0,35
19250,1,9,3,503,137,150,120,21,55,34,BWI,TPA,842,4,13,21,0,0,0,0
19258,1,9,3,613,64,70,54,24,54,30,CLE,BWI,314,2,8,24,0,0,0,0
19268,1,9,3,1192,70,75,54,22,49,27,CLE,MDW,307,5,11,0,0,0,0,22
19269,1,9,3,1746,72,80,59,24,56,32,CLE,MDW,307,5,8,24,0,0,0,0
19273,1,9,3,2453,90,100,80,34,78,44,CLE,STL,487,3,7,34,0,0,0,0
19289,1,9,3,319,68,70,55,34,70,36,CMH,MDW,284,4,9,34,0,0,0,0
19294,1,9,3,283,70,95,59,-4,17,21,CMH,PHL,405,4,7,,,,,
19311,1,9,3,574,103,110,92,10,27,17,DAL,ABQ,580,4,7,,,,,
19315,1,9,3,2010,103,110,91,9,25,16,DAL,ABQ,580,4,8,,,,,
19316,1,9,3,2027,111,110,96,24,47,23,DAL,ABQ,580,5,10,23,0,1,0,0
19330,1,9,3,700,47,50,33,4,11,7,DAL,AUS,189,5,9,,,,,
19334,1,9,3,1760,49,50,36,27,55,28,DAL,AUS,189,4,9,0,0,0,0,27
19342,1,9,3,28,102,105,90,46,95,49,DAL,ELP,562,3,9,0,0,0,0,46
19343,1,9,3,50,105,105,94,7,14,7,DAL,ELP,562,4,7,,,,,
19354,1,9,3,15,52,60,42,21,50,29,DAL,HOU,239,2,8,21,0,0,0,0
19356,1,9,3,21,53,60,42,12,31,19,DAL,HOU,239,3,8,,,,,
19363,1,9,3,35,55,60,43,7,19,12,DAL,HOU,239,2,10,,,,,
19365,1,9,3,39,53,60,42,8,23,15,DAL,HOU,239,2,9,,,,,
19373,1,9,3,55,57,60,43,3,9,6,DAL,HOU,239,4,10,,,,,
19385,1,9,3,573,63,65,52,6,14,8,DAL,LBB,293,3,8,,,,,
19389,1,9,3,397,51,60,40,29,67,38,DAL,LIT,296,2,9,5,0,0,0,24
19396,1,9,3,44,68,70,60,10,22,12,DAL,MAF,319,2,6,,,,,
19397,1,9,3,317,61,70,52,-1,7,8,DAL,MAF,319,3,6,,,,,
19398,1,9,3,2007,69,70,57,16,33,17,DAL,MAF,319,5,7,16,0,0,0,0
19400,1,9,3,26,80,85,69,5,15,10,DAL,MCI,461,4,7,,,,,
19401,1,9,3,48,79,85,64,51,108,57,DAL,MCI,461,5,10,0,0,0,0,51
19407,1,9,3,688,73,75,58,43,88,45,DAL,MSY,437,3,12,43,0,0,0,0
19409,1,9,3,1194,66,75,58,32,73,41,DAL,MSY,437,2,6,32,0,0,0,0
19412,1,9,3,130,45,50,34,12,29,17,DAL,OKC,181,4,7,,,,,
19414,1,9,3,460,47,50,34,16,35,19,DAL,OKC,181,3,10,16,0,0,0,0
19416,1,9,3,110,54,60,43,5,16,11,DAL,SAT,248,3,8,,,,,
19417,1,9,3,426,61,60,45,32,63,31,DAL,SAT,248,4,12,0,0,1,0,31
19431,1,9,3,30,87,95,73,12,32,20,DAL,STL,546,4,10,,,,,
19432,1,9,3,87,84,95,73,43,97,54,DAL,STL,546,3,8,2,0,0,0,41
19443,1,9,3,2880,51,55,42,2,8,6,DAL,TUL,237,3,6,,,,,
19446,1,9,3,806,95,75,52,36,52,16,DEN,ABQ,349,4,39,15,0,20,0,1
19451,1,9,3,1856,130,120,102,17,24,7,DEN,AUS,775,3,25,0,7,10,0,0
19452,1,9,3,1262,138,145,124,2,11,9,DEN,BNA,1013,5,9,,,,,
19454,1,9,3,157,203,195,168,24,40,16,DEN,BWI,1491,4,31,16,0,8,0,0
19456,1,9,3,557,177,195,165,-1,16,17,DEN,BWI,1491,2,10,,,,,
19457,1,9,3,720,129,140,115,8,27,19,DEN,HOU,883,3,11,,,,,
19461,1,9,3,341,106,120,89,52,118,66,DEN,LAS,629,9,8,0,0,0,0,52
19469,1,9,3,1568,82,90,70,1,10,9,DEN,MCI,533,3,9,,,,,
19471,1,9,3,706,194,205,179,31,73,42,DEN,MCO,1545,7,8,0,4,0,0,27
19478,1,9,3,3050,119,135,103,2,20,18,DEN,MDW,895,5,11,,,,,
19485,1,9,3,1760,95,85,75,30,50,20,DEN,OKC,495,2,18,0,13,10,0,7
19487,1,9,3,381,108,115,87,16,39,23,DEN,PHX,602,7,14,0,0,0,0,16
19490,1,9,3,2707,117,115,88,9,16,7,DEN,PHX,602,7,22,,,,,
19493,1,9,3,977,183,180,165,93,183,90,DEN,SEA,1024,6,12,0,0,3,0,90
19495,1,9,3,2124,195,180,172,21,27,6,DEN,SEA,1024,5,18,6,0,15,0,0
19496,1,9,3,130,83,85,63,27,56,29,DEN,SLC,391,3,17,24,0,0,0,3
19498,1,9,3,1852,76,85,63,10,29,19,DEN,SLC,391,3,10,,,,,
19500,1,9,3,3331,82,85,62,32,67,35,DEN,SLC,391,3,17,9,0,0,0,23
19501,1,9,3,963,206,205,182,9,17,8,DEN,TPA,1506,3,21,,,,,
19504,1,9,3,3136,90,90,73,38,76,38,DTW,BNA,457,4,13,38,0,0,0,0
19511,1,9,3,19,60,65,46,2,9,7,DTW,MDW,229,4,10,,,,,
19517,1,9,3,3413,74,70,45,13,22,9,DTW,MDW,229,5,24,,,,,
19526,1,9,3,330,81,85,67,2,8,6,ELP,AUS,528,4,10,,,,,
19533,1,9,3,2192,76,90,68,-3,8,11,ELP,DAL,562,3,5,,,,,
19534,1,9,3,2635,85,90,73,3,11,8,ELP,DAL,562,2,10,,,,,
19545,1,9,3,28,75,75,58,43,86,43,ELP,PHX,347,4,13,0,0,0,0,43
19559,1,9,3,219,136,155,121,-7,5,12,FLL,BWI,925,3,12,,,,,
19566,1,9,3,275,151,170,137,-11,-3,8,FLL,ISP,1093,4,10,,,,,
19576,1,9,3,365,47,60,34,13,39,26,FLL,MCO,178,4,9,,,,,
19589,1,9,3,3223,151,165,138,8,30,22,FLL,PHL,992,4,9,,,,,
19590,1,9,3,1055,166,180,147,24,62,38,FLL,PVD,1188,5,14,0,0,0,0,24
19593,1,9,3,886,52,60,34,11,30,19,FLL,TPA,197,5,13,,,,,
19599,1,9,3,3399,52,60,39,18,44,26,FLL,TPA,197,4,9,18,0,0,0,0
19606,1,9,3,1022,128,130,95,6,14,8,GEG,OAK,723,6,27,,,,,
19609,1,9,3,2558,68,65,50,11,19,8,GEG,PDX,279,3,15,,,,,
19611,1,9,3,3659,62,65,52,21,45,24,GEG,PDX,279,3,7,0,0,0,0,21
19612,1,9,3,73,74,60,55,23,32,9,GEG,SEA,224,4,15,0,0,14,0,9
19616,1,9,3,337,94,95,80,10,21,11,GEG,SLC,546,4,10,,,,,
19624,1,9,3,2183,41,45,28,9,22,13,HOU,AUS,148,5,8,,,,,
